breed_slug,name,type,website_url,contact_method,contact_value,email_confidence,already_contacted,note,date_added,status
newfoundland,Colonial Newf Rescue,rescue,https://www.colonialnewfrescue.org/,none,https://www.colonialnewfrescue.org/,,no,501c3 covering DC/MD/VA/WV,2026-07-15,new
newfoundland,NCA National Rescue Network,rescue,https://www.ncarescue.org/,none,https://www.ncarescue.org/about.html,,no,National rescue network of the parent club,2026-07-15,new
newfoundland,National Newfoundland Rescue,rescue,https://nationalnewfoundlandrescue.com/,none,https://nationalnewfoundlandrescue.com/us-rescues/,,no,US-wide 501c3 + directory of regional rescues,2026-07-15,new
newfoundland,Newf Rescue (newfrescue.com),rescue,https://www.newfrescue.com/,none,https://www.newfrescue.com/,,no,National rescue listing system since 2000,2026-07-15,new
newfoundland,Newfoundland Rescue of Florida,rescue,https://www.newfoundlandrescuefl.org/,none,https://www.newfoundlandrescuefl.org/,,no,Run by Newfoundland Club of Florida,2026-07-15,new
pomsky,Pomsky Dog Blog,blog,https://pomskydogblog.com/,email,pomskydogblog@gmail.com,high,yes,"Owner-run blog ""by pomsky owners sharing real life experiences"" — ideal quote target",2026-07-15,new
pomsky,A-Dream Pomsky Kennel,breeder,https://adreampomskies.com/,none,https://adreampomskies.com/,,no,Pomsky kennel site,2026-07-15,new
pomsky,Capital Pomsky,breeder,https://www.cappom.com/,email,CapPoms@mail.com,high,no,Pomsky puppies + breeder site,2026-07-15,new
pomsky,JD Pomskies,breeder,https://jdpomskies.com/,none,https://jdpomskies.com/,,no,Family-owned Indiana kennel,2026-07-15,new
pomsky,KP Pomskies,breeder,https://www.kppomskies.com/,email,kppomskies@gmail.com,high,yes,"Indiana breeder near Louisville, OFA DNA tested",2026-07-15,new
pomsky,Monarch Pomskies,breeder,https://monarchpomskies.com/,email,tori@monarchpomskies.com,high,no,Colorado + Indiana breeder; also brian@monarchpomskies.com,2026-07-15,new
pomsky,Once Upon A Pomsky,breeder,https://www.onceuponapomsky.com/,none,https://www.onceuponapomsky.com/,,no,"Georgia state/USDA-licensed, Embark-tested",2026-07-15,new
pomsky,Platinum Pomskies,breeder,https://platinumpomskies.com/,email,platinumpomskies@gmail.com,high,no,"Breeding since 2016, health-tested parents, ENS-raised litters",2026-07-15,new
pomsky,Portland Pomskies,breeder,https://portlandpomskies.com/,email,PortlandPomskies@gmail.com,high,no,Claims founding/longest-standing pomsky breeder,2026-07-15,new
pomsky,Windy City Pomsky,breeder,https://www.windycitypomsky.com/,none,https://www.windycitypomsky.com/,,no,Chicago-area breeder with registration/associations info page,2026-07-15,new
pomsky,American Pomsky Kennel Club (APKC),club,https://americanpomskykennelclub.org/,email,info@americanpomskykennelclub.org,high,no,Nonprofit breed club aiming for AKC recognition; also shows@ + rescue@ addresses; runs adoption/rescue program,2026-07-15,new
pomsky,International Pomsky Association (IPA),club,https://internationalpomskyassociation.wordpress.com/,none,https://internationalpomskyassociation.wordpress.com/,,no,"Founded 2014; registration, pedigree database, breeder mentoring",2026-07-15,new
pomsky,Pomsky Association World Wide (PAWW),club,https://www.paww.dog/,none,https://www.paww.dog/,,no,Worldwide pomsky association,2026-07-15,new
pomsky,Pomsky Owners Association (POA),club,https://pomskyownersassociation.com/,none,https://pomskyownersassociation.com/,,yes,"75+ vetted breeders, owner resources + active blog; big FB presence",2026-07-15,new
pomsky,Pomsky Kennel Club (UK),media,https://pomsky.org.uk/,none,https://pomsky.org.uk/,,no,"UK pomsky site with ""ultimate pomsky guide""",2026-07-15,new
pomsky,Pomsky Wiki,media,https://pomskywiki.com/,none,https://pomskywiki.com/,,no,Breed wiki/info site covering clubs and breed history,2026-07-15,new
pomsky,Pomsky-Info,media,https://pomsky-info.com/,none,https://pomsky-info.com/,,no,Pomsky info site with clubs/breeders directory (US + EU),2026-07-15,new
saint-berdoodle,Your Dog Advisor,blog,https://yourdogadvisor.com/saint-berdoodle/,none,https://yourdogadvisor.com/,,no,Breed-guide blog with dedicated Saint Berdoodle guide,2026-07-15,new
saint-berdoodle,Badlands St. Berdoodles,breeder,https://badlandstberdoodles.com/,none,https://badlandstberdoodles.com/,,no,"Family home breeder in Beach, North Dakota",2026-07-15,new
saint-berdoodle,Best Saint Berdoodles,breeder,https://www.saint-berdoodles.com/,none,https://www.saint-berdoodles.com/,,yes,"Dr. Nathan Crockett, one of the first Saint Berdoodle breeders",2026-07-15,new
saint-berdoodle,Country Manor Saint Berdoodles,breeder,https://countrymanorsaintberdoodles.com/,none,https://countrymanorsaintberdoodles.com/,,no,Ten acres in Sierra Nevada foothills CA; breeds for temperament+health,2026-07-15,new
saint-berdoodle,Crockett Doodles,breeder,https://www.crockettdoodles.com/richmond-saint-berdoodles/,none,https://www.crockettdoodles.com/,,yes,Large home-raised doodle network incl. Saint Berdoodles,2026-07-15,new
saint-berdoodle,Darling St. Bernards & St. Berdoodles,breeder,https://www.darlingstberdoodle.com/,none,https://www.darlingstberdoodle.com/,,no,California; also runs IG @darlingstberdoodle,2026-07-15,new
saint-berdoodle,Doncie Doodles Ohio,breeder,https://www.donciedoodlesohio.com/saint_berdoodles.php,none,https://www.donciedoodlesohio.com/,,no,Ohio breeder with Saint Berdoodle breed-standard page,2026-07-15,new
saint-berdoodle,Karing Hearts Kennels,breeder,https://karingsaintsndoodles.com/,none,https://karingsaintsndoodles.com/,,no,20+ yrs; St. Berdoodles + Newfa Doodles; serves veterans/first responders — good story angle,2026-07-15,new
saint-berdoodle,Mammoth Doodles,breeder,https://www.mammothdoodles.com/,none,https://www.mammothdoodles.com/,,no,Saint Berdoodle breeder,2026-07-15,new
saint-berdoodle,Mason Creek Saint Berdoodles,breeder,https://www.masoncreeksaintberdoodles.com/,none,https://www.masoncreeksaintberdoodles.com/,,yes,"Idaho breeder, health-tested Saint Berdoodles + Sheepadoodles; active IG/FB",2026-07-15,new
saint-berdoodle,Sanders Saint Berdoodle,breeder,https://www.sanderssaintberdoodle.com/,none,https://www.sanderssaintberdoodle.com/,,no,"Family breeding program, F8 Saint Berdoodles",2026-07-15,new
saint-berdoodle,The Saint Berdoodle Haven,breeder,https://www.thesaintberdoodlehaven.com/saintberdoodles,none,https://www.thesaintberdoodlehaven.com/,,no,Saint Berdoodle breeder,2026-07-15,new
saint-berdoodle,DogPack,media,https://www.dogpackapp.com/blog/dog-breeds/saint-berdoodle/,none,https://www.dogpackapp.com/,,no,Dog app with blog; Saint Berdoodle breed profile,2026-07-15,new
saint-berdoodle,We Love Doodles,media,https://welovedoodles.com/,email,support@welovedoodles.com,med,no,Major doodle-niche media; has a full St. Berdoodle guide; contact page at welovedoodles.com/contact/,2026-07-15,new
saint-berdoodle,California Doodle Rescue,rescue,https://www.californiadoodlerescue.org/,none,https://www.californiadoodlerescue.org/,,no,CA doodle/poodle-mix rescue + foster network,2026-07-15,new
saint-berdoodle,Doodle Rock Rescue,rescue,https://doodlerockrescue.org/,none,https://doodlerockrescue.org/,,no,"Dallas TX doodle rescue; has rehomed Saint Berdoodles (e.g. ""Sully"")",2026-07-15,new
saint-berdoodle,IDOG Rescue,rescue,https://www.idogrescue.com/,none,https://www.idogrescue.com/,,no,National 501c3 doodle rescue (Labradoodles/Goldendoodles + mixes),2026-07-15,new
saint-berdoodle,Oodles of Doodles Rescue Collective,rescue,https://oodlesofdoodlesrsq.wordpress.com/,none,https://oodlesofdoodlesrsq.wordpress.com/,,no,"Doodle rescue collective, listing/placing since 2008",2026-07-15,new
saint-berdoodle,Saint Bernard Rescue Foundation,rescue,https://www.saintrescue.org/,none,https://www.saintrescue.org/,,no,National St. Bernard rescue; berdoodle adoptions seen on site,2026-07-15,new
saint-berdoodle,Sunny Saints St. Bernard Rescue,rescue,https://www.sunnysaints.org/,none,https://www.sunnysaints.org/,,no,SoCal Saint Bernard rescue; has taken Berdoodles (Harley Mae),2026-07-15,new
teacup-poodle,Poodle Guru,blog,https://poodleguru.com/teacup-poodles/,form,https://poodleguru.com/contact/,high,no,"Poodle-niche blog with big ""Teacup Poodles: Best Care Guide 2026"" page — direct topical match",2026-07-15,new
teacup-poodle,Baby Poodles,breeder,https://www.babypoodles.com/,none,https://www.babypoodles.com/,low,no,Illinois teacup/tiny-toy/toy breeder,2026-07-15,new
teacup-poodle,Blissful Toy Poodles,breeder,https://blissfultoypoodles.com/,none,https://blissfultoypoodles.com/,low,no,"Teacup/toy/mini breeder, Austin–Bastrop TX area",2026-07-15,new
teacup-poodle,Little Fuzzy Poodles,breeder,https://littlefuzzyteacuppoodles.com/,none,https://littlefuzzyteacuppoodles.com/,low,no,"Toy/tiny-toy/teacup breeder, Grapeland TX; homepage fetched, no email",2026-07-15,new
teacup-poodle,Miniature Poodle Stud and Pups,breeder,https://miniaturepoodlestudandpups.com/,none,https://miniaturepoodlestudandpups.com/,low,no,Teacup + miniature poodle breeder,2026-07-15,new
teacup-poodle,TeacupPoodles.com,breeder,https://teacuppoodles.com/,none,https://teacuppoodles.com/,low,no,Exact-match domain teacup poodle breeder,2026-07-15,new
teacup-poodle,Texas Teacups,breeder,https://www.texasteacups.com/poodle-puppies-for-sale,none,https://www.texasteacups.com/,low,no,Teacup specialty seller with poodle line,2026-07-15,new
teacup-poodle,Tiny Companions,breeder,https://tinycompanions.com/index.html,none,https://tinycompanions.com/,low,no,"Strictly toy/tiny-toy/teacup poodles, West Winfield NY",2026-07-15,new
teacup-poodle,Tiny Cutie Puppies,breeder,https://www.tinycutiepuppies.com/,none,https://www.tinycutiepuppies.com/how-to-care-for-your-teacup-puppy,low,no,Teacup puppy seller with teacup-care content page,2026-07-15,new
teacup-poodle,Tinylatoy Teacup Poodles,breeder,https://tinylatoyteacuppoodles.com/,none,https://tinylatoyteacuppoodles.com/,low,no,Teacup + tiny-toy specialist,2026-07-15,new
teacup-poodle,WB Poodle,breeder,https://www.wbpoodle.com/,none,https://www.wbpoodle.com/,low,no,"Small in-home AKC teacup/tiny-toy breeder, Lafayette TN (also on FB as @WbPoodle)",2026-07-15,new
teacup-poodle,The Poodle Club of San Antonio,club,https://www.thepoodleclubofsanantonio.com/poodle-rescue/,none,https://www.thepoodleclubofsanantonio.com/,low,no,Regional poodle club with rescue arm,2026-07-15,new
teacup-poodle,Dog Academy,media,https://dogacademy.org/breeds/teacup-poodle,none,https://dogacademy.org/,low,no,Breed-guide media site with dedicated teacup poodle page,2026-07-15,new
teacup-poodle,For the Love of Poodles & Pooches,rescue,https://floprva.org/,form,https://floprva.org/contact,high,no,Richmond VA rescue founded 2013 in memory of founder's toy poodles — good personalization hook,2026-07-15,new
teacup-poodle,Mid-Atlantic Poodle Rescue,rescue,https://www.midatlanticpoodlerescue.org/,none,https://www.midatlanticpoodlerescue.org/,low,no,"Regional poodle rescue; homepage fetched, no real email visible",2026-07-15,new
teacup-poodle,Poodle Club of America Rescue Foundation,rescue,http://www.poodleclubofamericarescuefoundationinc.org/,none,http://www.poodleclubofamericarescuefoundationinc.org/,low,no,Nationwide poodle rescue/rehab foundation,2026-07-15,new
teacup-poodle,Poodle Rescue of New England,rescue,https://www.poodlerescuene.org/,email,poodlerescue@poodlerescuene.org,high,no,501c3 poodle rescue; email seen on fetched homepage,2026-07-15,new
toy-aussie,Toy Aussie Dog,blog,https://toyaussiedog.com/,form,https://toyaussiedog.com/contact/,,no,Breed-dedicated info blog (comprehensive toy-aussie guides),2026-07-15,new
toy-aussie,Best Little Aussies,breeder,https://www.bestlittleaussies.com/,email,bestlittleaussies@gmail.com,high,no,"Toy/mini Aussie site ""find the best little Aussie for you""",2026-07-15,new
toy-aussie,Brat Aussies,breeder,https://www.brataussies.com/,none,https://www.brataussies.com/,,no,Weatherford TX; health-tested champion-pedigree toy/mini Aussies,2026-07-15,new
toy-aussie,Flying Walker Toy Aussies,breeder,https://www.flyingwalkertoyaussies.com/,email,kary@flyingwalkerranch.com,high,yes,Montana ranch-raised toy Aussies; owner Kary is a vet tech,2026-07-15,new
toy-aussie,Hughes Toys,breeder,https://toyminiaussies.com/,email,mjehughes@gmail.com,high,no,Portland OR area; breeding toy + mini Aussies for 30+ years,2026-07-15,new
toy-aussie,Keldrew Ranch,breeder,https://keldrewranch.com/,none,https://keldrewranch.com/,,yes,NW Arkansas hobby breeder showing AKC/ASDR mini + toy Aussies; also on FB,2026-07-15,new
toy-aussie,Ledbetter Aussie Farm,breeder,https://www.ledbetteraussiefarm.com/,none,https://www.ledbetteraussiefarm.com/,,no,Mini + toy Aussie puppies,2026-07-15,new
toy-aussie,Magical Toy Aussies,breeder,https://www.magicaltoyaussies.com/,email,magicaltoyaussies@gmail.com,high,yes,New York toy + mini Aussie breeder,2026-07-15,new
toy-aussie,Marlowin Aussies,breeder,https://marlowinaussies.com/,none,https://marlowinaussies.com/,,no,Toy-aussie breeder with care-guide blog posts,2026-07-15,new
toy-aussie,Minikin Manor,breeder,https://www.minikinmanor.com/,email,Minikinmanor@gmail.com,high,no,Texas mini + toy Aussie breeder,2026-07-15,new
toy-aussie,Southern Toy Shepherds,breeder,https://www.southerntoyshepherds.com/,email,southerntoyshepherds@gmail.com,high,no,"South Carolina; genetically-tested toy Aussies, publishes training-guide blog",2026-07-15,new
toy-aussie,Sunset Hill Aussies,breeder,https://www.sunsethillminiaussies.org/,email,hello@sunsethillminiaussies.org,high,no,"Family-raised Mini American Shepherds, health-tested, lifelong support",2026-07-15,new
vizsla,It's A Vizsla Thing,blog,http://vizslathing.blogspot.com/,form,http://vizslathing.blogspot.com/p/about.html,,no,Bay Area owner blog (Captain the Vizsla),2026-07-15,new
vizsla,Redbirddog blog,blog,http://redbirddog.blogspot.com/,none,http://redbirddog.blogspot.com/,,yes,"Long-running Hungarian pointer blog (2006–2021, still up as ""Vizsla Grandparents"")",2026-07-15,new
vizsla,Pivot Kennels,breeder,https://www.pivotkennels.com/,none,https://www.pivotkennels.com/blog,,no,Wirehaired vizsla kennel with info blog,2026-07-15,new
vizsla,Rhapsody Vizslas,breeder,https://www.rhapsodyvizslas.com/,none,https://www.rhapsodyvizslas.com/about,,no,AKC Breeder of Merit; 2024 Westminster BOB winner — strong personalization hook,2026-07-15,new
vizsla,Silvestre Hungarian Vizslas,breeder,https://www.silvestrehungarianvizsla.com/,none,https://www.silvestrehungarianvizsla.com/blog,,no,Show-dog team (Rachel & Darryl Savage) with active blog,2026-07-15,new
vizsla,Central Wisconsin Vizsla Club,club,https://www.cwvc.org,email,cwvcweb@gmail.com,high,no,,2026-07-15,new
vizsla,Conestoga Vizsla Club,club,https://www.cvcweb.org,email,vizslaangel@gmail.com,high,no,covers DE/MD/VA,2026-07-15,new
vizsla,Connecticut Valley Vizsla Club,club,https://ctvalleyvizslaclub.com,email,pamperedchic@gmail.com,high,no,,2026-07-15,new
vizsla,Gateway Vizsla Club,club,https://gatewayvizslaclub.com,email,jazzberryvizslafun@gmail.com,high,no,MO,2026-07-15,new
vizsla,Hungarian Vizsla Club (UK),club,https://www.hungarianvizslaclub.org.uk/,form,https://www.hungarianvizslaclub.org.uk/about-2/,,no,"Oldest UK vizsla org (1968), KC-recognized",2026-07-15,new
vizsla,Hungarian Vizsla Society (UK),club,https://www.vizsla.org.uk/,form,https://www.vizsla.org.uk/about-us/,,no,"UK society since 1972, ~1000 members, shows + field trials",2026-07-15,new
vizsla,Hungarian Wire-Haired Vizsla Club of GB,club,https://hwvc.org.uk/,none,https://hwvc.org.uk/,,no,UK wirehaired breed club,2026-07-15,new
vizsla,Hungarian Wirehaired Vizsla Association (UK),club,http://www.hwva.org.uk/,none,http://www.hwva.org.uk/,,no,UK wirehaired vizsla association,2026-07-15,new
vizsla,Keystone Vizsla Club of Pennsylvania,club,https://www.keystonevizslaclub.org,email,secretary@keystonevizslaclub.org,high,no,,2026-07-15,new
vizsla,Miami Valley Vizsla Club,club,http://www.mvvc.org,email,goosielu@gmail.com,high,no,OH,2026-07-15,new
vizsla,Old Dominion Vizsla Club,club,https://odvc.weebly.com,email,grace.anne.lawson@gmail.com,high,no,VA,2026-07-15,new
vizsla,Puget Sound Vizsla Club,club,https://www.pugetsoundvizsla.net,email,riversidevizslas@gmail.com,high,no,WA,2026-07-15,new
vizsla,Rio Salado Vizsla Club,club,http://www.rsvc.net/,email,contact@rsvc.net,high,no,AZ (all vizsla emails below from fetched VCA directory table),2026-07-15,new
vizsla,Rocky Mountain Vizsla Club,club,https://rmvcvizsla.com,email,eksparrow@gmail.com,high,no,,2026-07-15,new
vizsla,South Coast Vizsla Club,club,https://www.southcoastvizslaclub.org/,form,https://www.southcoastvizslaclub.org/vizsla-rescue,,no,"SoCal regional club, runs Vizsla Rescue SoCal",2026-07-15,new
vizsla,Tampa Bay Vizsla Club,club,http://tampabayvizslaclub.com,email,dneg5@aol.com,high,no,,2026-07-15,new
vizsla,Texas Gulf Coast Vizsla Club,club,https://www.tgcvizslaclub.com,email,TGCVizslaClub@gmail.com,high,no,,2026-07-15,new
vizsla,Trail's End Vizsla Club of Oregon,club,https://www.tevco.org,email,lzepp@ykwc.net,high,no,,2026-07-15,new
vizsla,Trinity Valley Vizsla Club,club,https://tvvc.org,email,rozsavizsla@yahoo.com,high,no,TX,2026-07-15,new
vizsla,Twin Cities Vizsla Club,club,https://tcvc.org,email,nash@centurylink.net,high,no,,2026-07-15,new
vizsla,Vizsla Club of America,club,https://vcaweb.org/,email,vcarescue@gmail.com,med,no,"National parent club; blog + ""Vizsla News""; rescue email seen in search snippet",2026-07-15,new
vizsla,Vizsla Club of Central New England,club,https://www.vccne.net,email,correspondingsecretary@vccne.net,high,no,covers MA/ME/NH/VT,2026-07-15,new
vizsla,Vizsla Club of Colorado,club,https://www.vizslaclubcolorado.org/,email,waldent@earthlink.net,high,no,,2026-07-15,new
vizsla,Vizsla Club of Greater New York,club,http://www.thevcgny.com,email,flopete4@aol.com,high,no,,2026-07-15,new
vizsla,Vizsla Club of Illinois,club,http://www.vizslaclubofillinois.org/wp,email,mchale2080@att.net,high,no,,2026-07-15,new
vizsla,Vizsla Club of Metro Atlanta,club,http://atlantavizsla.org,email,taniacampbell@att.net,high,no,,2026-07-15,new
vizsla,Vizsla Club of Michigan,club,https://vizslaclubofmichigan.org,email,themasserants@hotmail.com,high,no,,2026-07-15,new
vizsla,Vizsla Club of Northern California,club,https://www.vcnc.net/,form,https://www.vcnc.net/vizsla-rescue,,no,Regional club + rescue,2026-07-15,new
vizsla,Vizsla Club of the Carolinas,club,http://www.carolinavizsla.org,email,meeshporf@gmail.com,high,no,NC/SC,2026-07-15,new
vizsla,Hungarian Vizsla Forums,other,https://www.vizslaforums.com/,none,https://www.vizslaforums.com/,,no,Active owner forum community,2026-07-15,new
vizsla,Colorado/Wyoming Vizsla Rescue Group,rescue,https://www.coloradovizsla.org/,none,https://www.coloradovizsla.org/,,no,501c3 since 2007,2026-07-15,new
vizsla,Midwest Vizsla Rescue,rescue,https://www.midwestvizslarescue.org/,none,https://www.midwestvizslarescue.org/,,no,"501(c)3, Midwest US",2026-07-15,new
vizsla,New Hope Vizsla Rescue,rescue,https://newhopevizslarescue.org/,none,https://newhopevizslarescue.org/,,no,"PA-based, serves PA/NJ/DE/MD, since 2010",2026-07-15,new
vizsla,Santa Barbara Vizsla Rescue,rescue,https://www.santabarbaravizslarescue.com/,none,https://www.santabarbaravizslarescue.com/,,no,Central-coast CA 501(c)3,2026-07-15,new
vizsla,Southern California Vizsla Rescue,rescue,https://www.socalvizslarescue.org/,none,https://www.socalvizslarescue.org/,,no,VCA-recognized SoCal rescue,2026-07-15,new
vizsla,Utah/Idaho Vizsla Rescue,rescue,https://www.utahvizsla.org/,none,https://www.utahvizsla.org/,,no,"Volunteer 501(c)3, also AZ/OR/WA/MT",2026-07-15,new
vizsla,Vizsla Welfare Charity (UK),rescue,https://vizslawelfare.org.uk/,none,https://vizslawelfare.org.uk/,,no,UK welfare/rehoming charity,2026-07-15,new
